"id_immi";"jahr";"strname";"von_krz";"bis_krz";"no2_i1";"pm10_ist";"aend";"kattime";"laenge";"sta_id";"eskn_id";"shape"
1548;2013;"Könneritzstraße ";"Magdeburger Str. ";"Friedrichstr.";39.5;29;2015-11-16 11:17:24;21;142.90051;"00003020";21;"SRID=4326;LINESTRING(13.72731214280166156527 51.05795474531598898693,13.72729865703849938541 51.057946450916446679,13.72723723554047126072 51.05790863247320743312,13.72674894314067373102 51.05755741188161067612,13.72627455194030510199 51.0572063586910260824,13.72613169325540560806 51.05709534036088825815,13.72605885113521928531 51.05703750455949574416,13.72598578564204885311 51.05697949541182367739)"
12509;2013;"Fernsehturmstraße ";"Pappritzer Straße ";"OD-Anfang/HN 4";17.4;18.8;2015-11-16 11:17:24;16334;412.61541;"07450001";16334;"SRID=4326;LINESTRING(13.86040292910464444276 51.04321328469340812717,13.85984739857929426421 51.04287308191982930339,13.85946521195814007399 51.04261868707365579212,13.85854887613157160331 51.04202743811685394348,13.85805189542437432237 51.04172457910672022763,13.85757674647829418291 51.04137007883854693091,13.85734687181327906558 51.04115971978536236975,13.85711795524488110232 51.04091108724480108094,13.85663901514022811057 51.04039019697408008369)"
1547;2013;"Könneritzstraße ";"Laurinstr. ";"Jahnstr.";39.7;28.6;2015-11-16 11:17:24;27;139.82787;"00003040";27;"SRID=4326;LINESTRING(13.72480366690899877824 51.05607926682296238141,13.72443611197655499723 51.05581066727200578725,13.72350118401407570445 51.05512695553724000774)"
1817;2013;"Bergstraße";"Fritz-Foerster-Platz ";"Mommsenstraße";29.9;25.6;2015-11-16 11:17:24;9316;289.39806;"11003080";9316;"SRID=4326;LINESTRING(13.73078044845164846777 51.02981356690300884793,13.73106119196698493568 51.0285864034510439069,13.73130647762355849295 51.02776893110959122168,13.73143512002531707594 51.02724712896623060487,13.73143566510677260339 51.02724492262667155273)"
644;2013;"BAB A4";"Stadtgrenze Radebeul ";"AS Wilder Mann";26.7;23.1;2015-11-16 11:17:24;19048;1368.33145;"26100070";19048;"SRID=4326;LINESTRING(13.69784805471154065515 51.09523043175353507195,13.69798265468467235451 51.09532756080764670514,13.6982078783671923361 51.09549558224643561744,13.6984459435999479382 51.09567068868475558929,13.69870763287029014066 51.09584881839488446076,13.69871281020605380263 51.09585211344714394954,13.69894052058232780666 51.09599685168008420533,13.69912577630128680539 51.09611858998715661073,13.69921283031278491649 51.09617579987335744818,13.69949238834642102347 51.09634997191989214116,13.69969120752343627601 51.09648722895814643152,13.69969250034086627466 51.09648798075055964318,13.70002705264682596464 51.09668280820334018699,13.70018209674358899974 51.09676981124585637417,13.70055212682709644412 51.09697745073310670705,13.70087063066544885714 51.09715760089111569187,13.70118950577978544914 51.09732458877978444889,13.70150054829686681046 51.09747556247610589253,13.70189069633701883788 51.0976807412442113332,13.70242261468472477759 51.09794497451595418624,13.70287606257804569054 51.09813354130756124505,13.7032908287012524795 51.09830712687276133011,13.70330143325645266827 51.09831197472583852459,13.7036243905817212152 51.09845972951496406722,13.70402542562587022701 51.09861584897758035595,13.70439853003818875266 51.09875296142205058914,13.70476079215194964434 51.09889686802750929928,13.70514230268818955949 51.09903129242231045737,13.70558601054217717774 51.09918787910824278242,13.70603140922646545619 51.09932647017213724894,13.70646524453045600467 51.09945523731328620443,13.70677288911907432123 51.09955609613415106196,13.7069069048538061395 51.09960002467429518447,13.70741521755060077226 51.09973585303783494282,13.707948463835931463 51.09986987739730324165,13.70822864308451904947 51.09993865715574656861,13.70844179598427992062 51.0999909853112512792,13.7089549736678328884 51.10012270599671779792,13.70950500842254982103 51.10025066758820599944,13.71014686813310134994 51.10040179803351634291,13.71071556797795842897 51.1005403555308461705,13.71124314826695211877 51.10066667637010340286,13.71205205869858900769 51.10083217366461383335,13.71249388939925317743 51.10092256204730176705,13.71289356963179706383 51.10100431922602837176,13.71328339458769818293 51.1010840690789365226,13.71363572660682095261 51.10115614788889359943,13.71396701367936543647 51.10123208586826848432,13.71423514394285803064 51.10129354233515641681,13.71444582202161299733 51.10134183945009311856)"
12586;2013;"Ullersdorf-Langebrücker Straße ";"Radeberger Landstr. ";"Weißiger Straße";15.7;18.6;2015-11-16 11:17:24;4070;2513.76054;"06171020";4070;"SRID=4326;LINESTRING(13.86675126544928993155 51.10385748187336218962,13.86655381592511737665 51.10404695072166703085,13.86559897569290811248 51.10493973987482974053,13.86518760272254446875 51.1053390168200678545,13.86482889883364499894 51.10568714957922509257,13.86444661551953494438 51.10604946753792177105,13.8637672187547060787 51.10669334557765353111,13.86216455558263227488 51.10823692436412102325,13.86124641478897245861 51.10910581770767180387,13.85949616770124492859 51.11079273191398897325,13.85602385728026852973 51.11410539115249207498,13.85553137282282598619 51.11457274254264149249,13.85346343784667766386 51.11653501427799284329,13.85272543662002675546 51.11725506905045079975,13.85191857561018302647 51.11802514390391394272,13.85177780608025344122 51.11815957838366131227,13.85039405098421738671 51.11948109194381828502,13.85037869844714286671 51.11949575197627382295,13.8498177510550579683 51.1200346444836242199,13.84818861271151924086 51.12161518961115547199,13.84707752041075856653 51.12266879510720229973,13.84703480764189720276 51.12274518956500202194)"
1032;2013;"Harry-Dember-Straße ";"Ginsterstr. ";"Coventrystr.";21.4;21.9;2015-11-16 11:17:24;12878;42.20886;"14245020";12878;"SRID=4326;LINESTRING(13.66254268656265047355 51.04988175239441972053,13.66258673079534524675 51.04967715460117716475,13.66261726423836897482 51.04954980435880429468,13.66262039367000902246 51.04953675545203850561,13.66262776973776560396 51.04950604805497249572)"
667;2013;"Radeburger Straße ";"Hellerstraße ";"Autobahnauffahrt Chemnitz";31;25.3;2015-11-16 11:17:24;2277;72.76785;"05004090";2277;"SRID=4326;LINESTRING(13.73373385561898096796 51.10810720200672108149,13.73371948022881738893 51.10812513981818483444,13.73344668471413498878 51.1084655748572771472,13.73327403270391755541 51.10869392895735074944)"
2025;2013;"Innsbrucker Straße ";"Bergstraße/OD-A ";"Possendorfer Straße";26.5;21.1;2015-11-16 11:17:24;9362;272.56182;"11005010";9362;"SRID=4326;LINESTRING(13.72926063450798039867 51.01970404066532438492,13.72922538516808899089 51.01950913123276620809,13.72921601342188324679 51.0193351060446573797,13.72924354635379451395 51.01910351381577868324,13.72925465257294064259 51.01895646530918071448,13.72935493829708164526 51.01839119921600484986,13.72938563856794402795 51.01804368651195886741,13.72940585644418831635 51.01782093563743814002,13.72933274194268093993 51.01748410160297453331,13.7293143717845431695 51.01745931513709564342,13.72931028191486646506 51.01745194141650330266,13.72930532236903644616 51.01744300245995589194,13.72928040351810352604 51.01739804556140001068,13.72921731350584018116 51.01727555009865255897)"
1817;2013;"Fritz-Foerster-Platz";"Platzmitte (4948 059) ";"Bergstraße (Süd)";33.5;26.8;2015-11-16 11:17:24;9351;39.23811;"11004020";9351;"SRID=4326;LINESTRING(13.73068100480022302179 51.03016076421013735853,13.73069626559866485138 51.03010746712240575107,13.73078044845164846777 51.02981356690300884793)"
22036;2013;"BAB A17";"Tunnel Altfranken ";"-";30.5;21.8;2015-11-16 11:17:24;18369;348.46992;"26300050";18369;"SRID=4326;LINESTRING(13.64433118142941658846 51.03534723846745180253,13.64528327843276223064 51.0354584533810253788,13.64543703270396157734 51.03547654011565981591,13.64544372141647521346 51.0354770493161922218,13.64649322042740742233 51.03555709866667911001,13.64689350128748301927 51.03559360565071045812,13.64703919492761485799 51.03560690260132304275,13.64843670402015085585 51.0357236258931266093,13.64925100336781049748 51.03578108222925635573)"
1218;2013;"Bergmannstraße ";"Schandauer Str. ";"Glashütter Str.";27.7;25.7;2015-11-16 11:17:24;6493;103.36748;"08109060";6493;"SRID=4326;LINESTRING(13.78869136419501195689 51.04328646328391272391,13.7886840819880038822 51.04282583414468632554,13.78865940031338865879 51.0423573015493730054)"
259;2013;"Ammonstraße ";"Güterbahnhofstr. ";"Falkenstr.";34;26.6;2015-11-16 11:17:24;16683;169.65255;"00004035";16683;"SRID=4326;LINESTRING(13.72204675111075466987 51.04640602344237265697,13.7220950608364073986 51.04632742594451144669,13.72219770902073854302 51.04619427276622900536,13.72233739083734960218 51.0460646098607071508,13.72258011189704163257 51.04591308193124632453,13.72283575222291496232 51.04578810502945174221,13.72303467054753589593 51.04568862583556665413,13.72333824531816226511 51.04553638267505988324,13.72372226074084089475 51.04534379294877766142,13.72372349604726515793 51.04534317423948408532,13.72372618512267017366 51.04534182589628699134)"
1896;2013;"Räcknitzhöhe ";"Bergstr. ";"Alträcknitz";26.6;23.3;2015-11-16 11:17:24;9575;245.74392;"11043010";9575;"SRID=4326;LINESTRING(13.73106513503265802001 51.02478026588929793661,13.73123060991308541645 51.02477006631060874042,13.73124195118644408353 51.02476936211409253019,13.73151198174125831031 51.02475270740561086313,13.73176279080197303983 51.02471461115642625828,13.73194690239297166556 51.02468664499682660107,13.73245280683393687582 51.02458707004230831217,13.73300817548009433722 51.02447230966142655006,13.73333579059060305383 51.02442085204699395717,13.73379877131145754277 51.02437036592112207245,13.73447438623091265697 51.02429737874431481259)"
953;2013;"Boltenhagener Straße ";"Rähnitzsteig ";"Hendrichstr.";24.4;21.4;2015-11-16 11:17:24;2701;81.81312;"05112150";2701;"SRID=4326;LINESTRING(13.75940312504560658624 51.11747800521648343874,13.75925054173660200263 51.11740606278054599443,13.75912611169373533926 51.11731151435336073519,13.75905657757081712589 51.1172078542195365003,13.75898245346459525251 51.1170696760594864827,13.75894247433256722957 51.11698388341283560976,13.75884865392788647398 51.11685135038985805522)"
684;2013;"Boltenhagener Straße ";"Am Festspielhaus/ÖFW ";"Lausaer Weg/Wilhelm-Külz-Str.";26.4;21.5;2015-11-16 11:17:24;2705;344.71407;"05112200";2705;"SRID=4326;LINESTRING(13.75235060218941640642 51.11613748118307398727,13.75213776715939140161 51.11611832959138723709,13.75176998095429325986 51.11608686349806163207,13.7515411218022265416 51.11607533198716168954,13.75130162218493623527 51.11606244539057541942,13.75099712137938468004 51.11604627405063183687,13.75064786971540442551 51.11604581883899811601,13.75031727997183850221 51.11604395233706554791,13.75000233317436304503 51.11605057674371721532,13.7497243612612987107 51.11605925934453864556,13.74951236254712583218 51.11607364236159867232,13.74930569782887701535 51.11608641658897767002,13.74910418589996119465 51.11610424016374309986,13.74891853992245671634 51.11612223225788653735,13.74866610971798763785 51.11616448317661820511,13.74846679288094186688 51.11619897566887260609,13.74826720298426074862 51.11624345586994166979,13.74796266757187446217 51.11631043512915084648,13.74771677892773880103 51.11637325397721554054,13.74761783299521233914 51.11638966986304666307,13.74756260520790540625 51.11638914844733960763,13.74751148633408881494 51.11638303434961017047)"
1596;2013;"Tolkewitzer Straße";"Brucknerstraße ";"Kretschmerstraße";42.7;28.5;2015-11-16 11:17:24;6433;108.85721;"08104020";6433;"SRID=4326;LINESTRING(13.80743124445133673817 51.05167647272258335533,13.80783144435888409873 51.05126757463359865596,13.80828231077659040693 51.0508581765456099788)"
959;2013;"Moritzburger Weg ";"Urnenfeldweg ";"Karl-Liebknecht-Str.";23.9;22.6;2015-11-16 11:17:24;2553;50.05968;"05080040";2553;"SRID=4326;LINESTRING(13.7494178427636644102 51.11337239711076563253,13.74958509490544145137 51.11321800025535821987,13.74972792035793567322 51.11306332667511753698,13.74979720563737650707 51.11299114421297673516)"
961;2013;"Moritzburger Weg ";"Auf dem Sand ";"Am Pilz";23.8;22.6;2015-11-16 11:17:24;2557;85.18702;"05080070";2557;"SRID=4326;LINESTRING(13.75054921664463414288 51.11061850487835300783,13.75051151640014701627 51.11046980745345535979,13.75048239158594398646 51.11029708302124419106,13.75045459573456341218 51.11016492572296243679,13.75043021550114197282 51.11001084904484770277,13.75039710247581403735 51.10985873657156730587)"
999;2013;"Moritzburger Weg ";"Heideweg/ÖFW ";"Am Grünen Zipfel";19.3;19.5;2015-11-16 11:17:24;2563;385.1734;"05080110";2563;"SRID=4326;LINESTRING(13.75735446259290206683 51.10770804091596630769,13.75752252994029412037 51.10769668863791537206,13.75767377207558794794 51.10767831383513026822,13.75808303212071770361 51.10760440663482739865,13.75840221428889975641 51.10753620510853778569,13.75862305077624903049 51.10748694051359564128,13.75890849558618178605 51.10739507910552958947,13.75916525060833528471 51.10728792156093902577,13.75931490410009772063 51.10722957286595402593,13.75959347516355890662 51.10709768193517987811,13.7598292107775534987 51.10698530894298130534,13.76003291631436198372 51.10688424143224750651,13.76028208211476488998 51.10676368265223601384,13.76065119643413403594 51.1065095481838369551,13.7609208245243230806 51.1063159497789172292,13.76117715200921942653 51.10612553715176886726,13.76135855792206186266 51.10596763050541113671,13.76152633843186912088 51.10582457020885982502,13.76165507703183621402 51.10571685144370235321)"
701;2013;"Flughafenstraße ";"Boltenhagener Str. ";"Geschwister-Scholl-Str.";29.3;22.6;2015-11-16 11:17:24;3006;130.59678;"05221060";3006;"SRID=4326;LINESTRING(13.76657469136469735815 51.11866034516787493658,13.76626134036477466793 51.11886230797388463998,13.76590248545441852457 51.1190966941818700775,13.76557231889282384429 51.11930747042561762328,13.76528035550686546173 51.1195059783663481312)"
477;2013;"Tolkewitzer Straße ";"Ferdinand-Avenarius-Straße ";"Draesekestraße";27.7;24.2;2015-11-16 11:17:24;6440;63.3445;"08104090";6440;"SRID=4326;LINESTRING(13.81117086888590606009 51.04753215231331608948,13.81145048133172004157 51.04730543550250132512,13.8117188568824431627 51.04707931060374193066)"
1722;2013;"Tolkewitzer Straße ";"Ludwig-Hartmann-Straße ";"Schaufußstraße";22.8;22.9;2015-11-16 11:17:24;6447;112.14199;"08104170";6447;"SRID=4326;LINESTRING(13.81496444971988246664 51.04350651375444414271,13.81500523102689648169 51.04342024626378560015,13.81529972681161133607 51.04305214822866787472,13.81565394356970344347 51.04259801864293422113)"
1696;2013;"Berggartenstraße ";"Brucknerstr. ";"Kretzschmerstr.";27.8;24.2;2015-11-16 11:17:24;6453;92.24449;"08105060";6453;"SRID=4326;LINESTRING(13.80502378294157672656 51.05017532431575943974,13.80545587282959907327 51.04986206363287948307,13.80590461886209041609 51.04955930520569751252)"
316;2013;"Gerokstraße ";"ÖFW 54-Altstadt II ";"Permoserstr.";31.1;27;2015-11-16 11:17:24;5946;99.99677;"08001035";5946;"SRID=4326;LINESTRING(13.76272493939043783939 51.05314055565197151054,13.76343641429653175123 51.05313271700805444198,13.76415136884896206482 51.05313704848514078094)"
2212;2013;"Söbrigener Straße ";"Bonnewitzer Weg ";"Elbeweg";16;18.4;2015-11-16 11:17:24;5072;388.3896;"07152050";5072;"SRID=4326;LINESTRING(13.88258816318321997585 50.99283868519770379635,13.88265359299164281026 50.99269763744491257285,13.88273978859294111032 50.9925136674722878638,13.88284428895323863173 50.99222664338270050166,13.88296160787928457125 50.9918448400495734063,13.88302890045798854146 50.99156910573829293298,13.88310274165229429855 50.99124016024675398739,13.8831268219477141912 50.99111552451929441077,13.8831515957037794351 50.99096258586845920036,13.88317050029837673719 50.99072468943403180219,13.88317295018742569823 50.9905276341584752231,13.88315628988234529118 50.99010628489794783036,13.88312216521390318746 50.98977024585033035464,13.88313798018370270881 50.98955063831029121957,13.88317396456584340569 50.98938590923451386061)"
12263;2013;"Bautzner Landstraße";"WW 4-Weißig/OD-Ende ";"Heinrich-Lange-Straße";20.5;19.5;2015-11-16 11:17:24;5162;252.61561;"06053250";5162;"SRID=4326;LINESTRING(13.87411344294384107911 51.0606481308301809463,13.87576529153889737245 51.06035784559661294679,13.87720064617839632604 51.06009445917469236065,13.87758117054404749524 51.06002856403281953135)"
12377;2013;"Dittersbacher Straße ";"Pirnaer Straße ";"OD-Anfang/HN 6";17.1;18.7;2015-11-16 11:17:24;5825;201.04469;"07490010";5825;"SRID=4326;LINESTRING(13.95101524723341768208 51.03626118154713253716,13.9511736738750204978 51.03631849355002714219,13.95125106817036630957 51.03634376715625364795,13.95155129733156051941 51.0363929573304417886,13.95180171278494007936 51.03643158576937111093,13.95195564877099769774 51.03645643843545798291,13.95209137124334475288 51.03646352335248792542,13.95232952846978413675 51.03646800494743729359,13.95266834026402769098 51.03646634777363999547,13.95321944008518144642 51.03646072093982155593,13.95337225766233579805 51.03645270038877157504,13.95354028124100764785 51.0364307313525600307,13.95366498784559006197 51.03640701362611054037,13.95380706273073201373 51.03637510148576694746)"
